X,Y,Z,class
-0.21,-41.71,-105.81,1
0.00,-1.28,0.37,1
-0.12,-1.16,0.31,1
-0.57,-42.20,-105.98,1
0.06,-1.10,0.18,1
-0.12,-1.16,0.31,1
0.07,-42.59,-106.70,1
0.00,-1.04,0.31,1
-0.12,-1.16,0.31,1
-0.15,-42.26,-104.20,1
0.00,-1.28,0.37,1
-0.12,-1.16,0.31,1
-0.22,-42.32,-105.91,1
-0.12,-1.65,0.31,1
-0.12,-1.16,0.31,1
0.21,-42.20,-105.33,1
0.00,-1.40,0.31,1
-0.12,-1.16,0.31,1
0.42,-42.43,-104.69,1
-0.06,-1.46,0.31,1
-0.12,-1.16,0.31,1
-0.07,-42.42,-106.03,1
0.24,-1.22,0.37,1
-0.12,-1.16,0.31,1
-0.32,-42.24,-106.02,1
0.06,-1.34,0.37,1
-0.12,-1.16,0.31,1
0.06,-42.61,-106.65,1
-0.06,-1.34,0.37,1
-0.12,-1.16,0.31,1
0.15,-42.47,-105.27,1
0.00,-1.28,0.37,1
-0.12,-1.16,0.31,1
-0.43,-42.38,-105.25,1
0.12,-1.46,0.31,1
-0.12,-1.16,0.31,1
0.60,-42.26,-104.39,1
0.12,-1.40,0.37,1
-0.12,-1.16,0.31,1
0.23,-42.33,-104.47,1
0.12,-1.22,0.24,1
-0.12,-1.16,0.31,1
-0.23,-42.55,-104.76,1
0.18,-1.22,0.31,1
-0.12,-1.16,0.31,1
-0.44,-42.64,-104.10,1
-0.12,-1.53,0.37,1
-0.12,-1.16,0.31,1
-0.32,-42.13,-104.52,1
-0.06,-1.34,0.37,1
-0.12,-1.16,0.31,1
-0.34,-42.32,-105.41,1
-0.06,-1.34,0.24,1
-0.12,-1.16,0.31,1
-0.01,-42.47,-105.93,1
0.06,-1.46,0.37,1
-0.12,-1.16,0.31,1
0.06,-42.42,-105.70,1
0.06,-1.34,0.31,1
-0.12,-1.16,0.31,1
-0.05,-42.44,-104.48,1
-0.06,-1.22,0.31,1
-0.12,-1.16,0.31,1
-0.61,-42.02,-105.73,1
15.56,-1.28,0.37,1
-0.12,-1.16,0.31,1
-0.11,-42.26,-104.52,1
-0.06,-1.28,0.31,1
0.06,-1.22,0.24,1
0.21,-41.78,-104.66,1
0.06,-1.34,0.31,1
0.06,-1.22,0.24,1
0.33,-41.80,-104.21,1
0.31,-1.28,0.49,1
0.06,-1.22,0.24,1
0.06,-42.29,-104.77,1
0.18,-1.04,0.49,1
0.06,-1.22,0.24,1
-0.12,-41.83,-105.05,1
0.12,-1.22,0.31,1
0.06,-1.22,0.24,1
-0.44,-42.14,-103.81,1
0.12,-1.22,0.37,1
0.06,-1.22,0.24,1
-0.33,-41.91,-104.74,1
0.18,-1.53,0.37,1
0.06,-1.22,0.24,1
0.33,-42.36,-105.00,1
-0.06,-1.22,0.31,1
0.06,-1.22,0.24,1
0.40,-41.86,-105.21,1
-0.06,-1.28,0.49,1
0.06,-1.22,0.24,1
-0.02,-42.14,-105.18,1
0.12,-1.22,0.31,1
0.06,-1.22,0.24,1
-0.07,-42.31,-104.47,1
-0.12,-1.22,0.31,1
0.06,-1.22,0.24,1
0.40,-42.52,-105.24,1
0.12,-1.22,0.37,1
0.06,-1.22,0.24,1
0.01,-41.97,-104.55,1
0.06,-1.28,0.24,1
0.12,-1.40,0.31,1
0.70,-42.02,-104.50,1
0.18,-1.46,0.49,1
0.12,-1.40,0.31,1
0.44,-42.00,-104.86,1
0.12,-1.22,0.37,1
0.12,-1.40,0.31,1
0.09,-41.72,-104.81,1
0.06,-1.34,0.37,1
0.12,-1.40,0.31,1
0.46,-42.05,-104.25,1
0.18,-1.40,0.43,1
0.12,-1.40,0.31,1
0.61,-41.98,-104.49,1
0.18,-1.59,0.37,1
0.12,-1.40,0.31,1
0.43,-42.68,-104.36,1
0.24,-1.34,0.37,1
0.12,-1.22,0.31,1
-0.12,-42.31,-103.20,1
0.06,-1.46,0.37,1
0.12,-1.22,0.31,1
0.67,-41.96,-104.37,1
0.06,-1.59,0.43,1
0.12,-1.22,0.31,1
0.11,-42.05,-105.41,1
0.00,-1.40,0.49,1
0.12,-1.22,0.31,1
-0.04,-42.29,-104.81,1
0.06,-1.59,0.37,1
0.12,-1.22,0.31,1
0.27,-42.21,-105.00,1
0.24,-1.83,0.37,1
0.12,-1.22,0.31,1
-0.01,-41.72,-104.66,1
0.18,-1.40,0.37,1
0.12,-1.22,0.31,1
0.43,-41.64,-105.86,1
0.37,-1.46,0.49,1
0.12,-1.22,0.31,1
-0.26,-42.40,-105.35,1
0.00,-1.40,0.31,1
0.12,-1.22,0.31,1
0.32,-42.35,-105.88,1
-0.12,-1.40,0.24,1
0.12,-1.22,0.31,1
0.39,-42.27,-106.05,1
0.06,-1.53,0.37,1
0.12,-1.22,0.31,1
0.40,-42.47,-105.40,1
0.18,-1.53,0.31,1
0.12,-1.22,0.31,1
0.45,-42.03,-106.70,1
-0.06,-1.59,0.31,1
0.12,-1.22,0.31,1
-0.06,-42.38,-105.98,1
0.12,-1.46,0.31,1
0.00,-1.59,0.24,1
0.89,-42.50,-106.03,1
0.06,-1.34,0.31,1
0.00,-1.59,0.24,1
0.34,-42.29,-105.42,1
0.00,-1.65,0.37,1
0.00,-1.59,0.24,1
0.57,-42.02,-106.05,1
0.24,-1.40,0.24,1
0.00,-1.59,0.24,1
0.21,-42.19,-105.31,1
0.00,-1.40,0.31,1
0.00,-1.59,0.24,1
-0.54,-42.29,-105.36,1
0.24,-1.10,0.37,1
0.00,-1.59,0.24,1
-0.45,-42.35,-104.98,1
-0.06,-1.40,0.37,1
-0.06,-1.16,0.24,1
0.57,-42.04,-105.92,1
-0.06,-1.40,0.31,1
-0.06,-1.16,0.24,1
0.24,-42.64,-104.99,1
0.12,-1.28,0.37,1
-0.06,-1.16,0.24,1
0.15,-42.31,-106.68,1
-0.18,-1.28,0.24,1
-0.06,-1.16,0.24,1
0.01,-42.31,-105.40,1
0.18,-1.34,0.49,1
-0.06,-1.16,0.24,1
0.17,-42.32,-106.01,1
0.06,-1.34,0.55,1
-0.06,-1.16,0.24,1
0.31,-42.21,-105.31,1
0.06,-1.28,0.24,1
0.12,-1.34,0.37,1
0.10,-42.41,-105.80,1
0.00,-1.40,0.18,1
0.12,-1.34,0.37,1
0.22,-42.54,-106.58,1
0.00,-1.40,0.24,1
0.12,-1.34,0.37,1
-0.33,-41.98,-105.07,1
0.00,-1.34,0.37,1
0.12,-1.34,0.37,1
0.85,-42.11,-105.83,1
0.12,-1.40,0.37,1
0.12,-1.34,0.37,1
0.10,-42.33,-106.21,1
0.06,-1.34,0.31,1
0.12,-1.34,0.37,1
0.40,-42.24,-105.40,1
0.12,-1.34,0.31,1
-0.06,-1.28,0.49,1
-0.35,-42.29,-105.19,1
-0.06,-1.40,0.31,1
-0.06,-1.28,0.49,1
0.01,-42.46,-105.97,1
0.12,-1.28,0.37,1
-0.06,-1.28,0.49,1
-0.01,-42.08,-105.52,1
0.24,-1.28,0.43,1
-0.06,-1.28,0.49,1
0.50,-42.24,-105.37,1
0.18,-1.53,0.43,1
-0.06,-1.28,0.49,1
0.56,-42.13,-103.80,1
0.18,-1.59,0.24,1
-0.06,-1.28,0.49,1
0.20,-41.86,-104.63,1
0.06,-1.53,0.37,1
0.18,-1.40,0.31,1
1.00,-42.36,-105.70,1
0.06,-1.46,0.37,1
0.18,-1.40,0.31,1
0.31,-41.86,-105.40,1
0.06,-1.59,0.49,1
0.18,-1.40,0.31,1
0.73,-42.52,-104.00,1
0.24,-1.53,0.37,1
0.18,-1.40,0.31,1
0.27,-42.07,-105.57,1
0.18,-1.46,0.49,1
0.18,-1.40,0.31,1
0.50,-42.70,-105.57,1
0.12,-1.34,0.55,1
0.18,-1.40,0.31,1
0.37,-42.48,-105.27,1
-0.06,-1.28,0.49,1
0.00,-1.34,0.31,1
0.42,-42.42,-106.24,1
0.06,-1.40,0.43,1
0.00,-1.34,0.31,1
0.07,-41.81,-105.71,1
-0.18,-1.28,0.24,1
0.00,-1.34,0.31,1
0.28,-42.66,-105.52,1
0.12,-1.53,0.31,1
0.00,-1.34,0.31,1
0.62,-42.36,-105.79,1
0.12,-1.34,0.37,1
0.00,-1.34,0.31,1
0.93,-42.83,-104.82,1
0.06,-1.34,0.31,1
0.00,-1.34,0.31,1
0.66,-42.07,-104.75,1
0.06,-1.40,0.43,1
0.06,-1.34,0.37,1
-0.04,-42.26,-105.52,1
0.24,-1.28,0.37,1
0.06,-1.34,0.37,1
0.29,-42.09,-105.64,1
0.12,-1.34,0.43,1
0.06,-1.34,0.37,1
0.54,-42.20,-104.90,1
0.24,-1.28,0.31,1
0.06,-1.34,0.37,1
0.73,-42.21,-105.09,1
0.12,-1.46,0.31,1
0.06,-1.34,0.37,1
0.78,-43.02,-105.49,1
0.24,-1.22,0.31,1
0.06,-1.34,0.37,1
-0.10,-42.11,-105.46,1
0.18,-1.40,0.49,1
0.00,-1.40,0.37,1
0.92,-41.74,-106.36,1
0.18,-1.46,0.31,1
0.00,-1.40,0.37,1
0.45,-42.22,-104.69,1
-0.06,-1.40,0.31,1
0.00,-1.40,0.37,1
-0.04,-41.81,-106.34,1
0.24,-1.22,0.31,1
0.00,-1.40,0.37,1
-0.37,-41.78,-106.25,1
0.00,-1.28,0.49,1
0.00,-1.40,0.37,1
-0.10,-42.50,-106.38,1
0.06,-1.28,0.43,1
0.00,-1.40,0.37,1
0.66,-41.96,-105.73,1
0.06,-1.22,0.18,1
0.00,-1.40,0.37,1
0.06,-42.16,-105.69,1
-0.12,-1.34,0.31,1
0.00,-1.40,0.37,1
0.60,-42.33,-105.02,1
0.06,-1.53,0.37,1
0.00,-1.40,0.37,1
0.50,-41.76,-105.52,1
0.12,-1.40,0.24,1
0.00,-1.40,0.37,1
0.52,-42.57,-105.49,1
0.12,-1.28,0.24,1
0.00,-1.40,0.37,1
0.28,-42.42,-105.33,1
0.00,-1.34,0.31,1
0.00,-1.40,0.37,1
-0.06,-42.19,-105.22,1
0.12,-1.46,0.37,1
0.12,-1.46,0.37,1
0.27,-42.53,-105.88,1
0.12,-1.59,0.37,1
0.12,-1.46,0.37,1
0.34,-42.38,-105.36,1
0.18,-1.59,0.43,1
0.12,-1.46,0.37,1
-0.40,-42.29,-105.57,1
0.06,-1.46,0.43,1
0.12,-1.46,0.37,1
0.43,-42.60,-105.66,1
0.06,-1.59,0.31,1
0.12,-1.46,0.37,1
-0.10,-42.22,-105.16,1
0.06,-1.59,0.31,1
0.12,-1.46,0.37,1
0.73,-42.22,-105.52,1
0.00,-1.46,0.31,1
0.12,-1.46,0.37,1
0.83,-42.47,-104.71,1
0.00,-1.46,0.31,1
0.12,-1.46,0.37,1
0.16,-42.21,-106.51,1
0.24,-1.46,0.31,1
0.12,-1.46,0.37,1
0.29,-42.18,-105.43,1
0.18,-1.46,0.37,1
0.12,-1.46,0.37,1
0.92,-42.44,-105.38,1
0.00,-1.22,0.43,1
0.12,-1.46,0.37,1
-0.05,-41.80,-105.68,1
0.12,-1.46,0.43,1
0.12,-1.46,0.37,1
0.63,-41.88,-105.62,1
-0.12,-1.10,0.49,1
0.00,-1.34,0.18,1
0.61,-41.74,-105.00,1
0.12,-1.28,0.43,1
0.00,-1.34,0.18,1
0.37,-41.94,-105.33,1
0.00,-1.46,0.31,1
0.00,-1.34,0.18,1
0.15,-41.91,-106.12,1
-0.12,-1.34,0.24,1
0.00,-1.34,0.18,1
0.12,-42.11,-105.54,1
-0.12,-1.34,0.24,1
0.00,-1.34,0.18,1
0.10,-41.87,-105.81,1
0.06,-1.28,0.31,1
0.00,-1.34,0.18,1
0.61,-41.83,-105.91,1
0.06,-1.28,0.37,1
0.00,-1.34,0.18,1
0.52,-42.16,-105.42,1
0.18,-1.40,0.43,1
0.00,-1.34,0.18,1
0.16,-42.08,-105.29,1
0.06,-1.28,0.37,1
0.00,-1.34,0.18,1
-0.18,-42.81,-105.96,1
-0.06,-1.65,0.24,1
0.00,-1.34,0.18,1
-0.17,-42.09,-105.73,1
-0.06,-1.34,0.31,1
0.00,-1.34,0.18,1
0.60,-41.87,-104.96,1
-0.18,-1.46,0.49,1
0.00,-1.34,0.18,1
1.17,-41.97,-104.94,1
0.12,-1.46,0.31,1
0.00,-1.34,0.18,1
0.31,-42.46,-104.81,1
0.06,-1.34,0.37,1
0.18,-1.28,0.24,1
0.66,-41.99,-104.79,1
0.00,-1.28,0.24,1
0.18,-1.28,0.24,1
0.38,-42.31,-105.81,1
0.12,-1.16,0.31,1
0.18,-1.28,0.24,1
0.90,-42.15,-104.96,1
0.06,-1.59,0.24,1
0.18,-1.28,0.24,1
0.71,-42.24,-105.38,1
0.06,-1.40,0.49,1
0.18,-1.28,0.24,1
0.22,-42.18,-104.88,1
0.18,-1.59,0.37,1
0.18,-1.28,0.24,1
-0.29,-42.37,-104.79,1
0.18,-1.34,0.43,1
0.12,-1.22,0.31,1
0.23,-42.09,-105.30,1
-0.12,-1.28,0.37,1
0.12,-1.22,0.31,1
0.23,-42.04,-105.30,1
0.12,-1.28,0.37,1
0.12,-1.22,0.31,1
0.09,-41.75,-104.85,1
0.24,-1.40,0.24,1
0.12,-1.22,0.31,1
0.07,-41.77,-105.00,1
0.12,-1.40,0.43,1
0.12,-1.22,0.31,1
-0.16,-41.50,-105.79,1
0.31,-1.46,0.43,1
0.12,-1.22,0.31,1
-0.13,-41.89,-105.58,1
0.12,-1.59,0.31,1
0.00,-1.28,0.37,1
0.12,-42.53,-105.68,1
-0.06,-1.28,0.37,1
0.00,-1.28,0.37,1
0.72,-42.22,-105.94,1
-0.06,-1.59,0.24,1
0.00,-1.28,0.37,1
0.27,-41.93,-105.04,1
-0.06,-1.59,0.31,1
0.00,-1.28,0.37,1
0.45,-42.52,-104.46,1
0.00,-1.65,0.31,1
0.00,-1.28,0.37,1
0.28,-42.25,-104.97,1
0.12,-1.53,0.37,1
0.00,-1.28,0.37,1
-0.44,-42.46,-106.20,1
-0.06,-1.40,0.49,1
0.00,-1.28,0.37,1
-0.04,-41.93,-105.30,1
-0.06,-1.34,0.37,1
0.00,-1.28,0.37,1
-0.01,-41.76,-106.25,1
0.24,-1.53,0.37,1
0.00,-1.28,0.37,1
0.07,-41.99,-105.10,1
0.06,-1.40,0.24,1
0.00,-1.28,0.37,1
-0.18,-42.10,-104.58,1
0.18,-1.46,0.31,1
0.00,-1.28,0.37,1
0.04,-41.50,-103.89,1
0.12,-1.65,0.31,1
0.00,-1.28,0.37,1
-0.16,-42.29,-105.31,1
0.06,-1.46,0.31,1
0.00,-1.28,0.37,1
0.35,-42.00,-106.07,1
0.12,-1.40,0.43,1
0.00,-1.28,0.37,1
-0.34,-42.21,-106.09,1
-0.06,-1.46,0.31,1
0.00,-1.28,0.37,1
0.42,-41.92,-105.73,1
0.12,-1.28,0.49,1
0.00,-1.28,0.37,1
0.87,-42.14,-105.75,1
0.12,-1.40,0.37,1
0.00,-1.28,0.37,1
0.20,-41.86,-105.47,1
0.12,-1.28,0.43,1
0.00,-1.28,0.37,1
0.16,-41.93,-105.60,1
0.18,-1.40,0.43,1
-0.06,-1.22,0.37,1
0.55,-42.27,-104.75,1
-0.06,-1.46,0.31,1
-0.06,-1.22,0.37,1
1.10,-41.98,-105.81,1
0.18,-1.22,0.37,1
-0.06,-1.22,0.37,1
-0.37,-42.18,-105.83,1
-0.06,-1.59,0.43,1
-0.06,-1.22,0.37,1
0.31,-41.61,-105.24,1
0.24,-1.28,0.24,1
-0.06,-1.22,0.37,1
0.92,-42.19,-106.37,1
0.18,-1.53,0.37,1
-0.06,-1.22,0.37,1
0.49,-42.19,-105.75,1
0.06,-1.53,0.37,1
-0.06,-1.22,0.37,1
0.77,-42.03,-106.18,1
0.12,-1.59,0.31,1
-0.06,-1.22,0.37,1
0.70,-42.58,-105.94,1
0.18,-1.46,0.31,1
-0.06,-1.22,0.37,1
0.49,-42.41,-104.65,1
0.12,-1.53,0.31,1
-0.06,-1.22,0.37,1
0.32,-42.36,-104.57,1
0.31,-1.16,0.43,1
-0.06,-1.22,0.37,1
0.71,-42.53,-105.41,1
-0.06,-1.40,0.24,1
-0.06,-1.22,0.37,1
0.95,-42.09,-105.85,1
0.12,-1.16,0.43,1
0.12,-1.34,0.24,1
0.21,-41.72,-106.80,1
0.00,-1.53,0.31,1
0.12,-1.34,0.24,1
0.54,-41.81,-105.90,1
0.12,-1.40,0.31,1
0.12,-1.34,0.24,1
-0.11,-42.02,-105.77,1
0.06,-1.34,0.31,1
0.12,-1.34,0.24,1
-0.12,-42.11,-105.57,1
0.12,-1.22,0.37,1
0.12,-1.34,0.24,1
0.76,-42.32,-106.13,1
0.00,-1.34,0.18,1
0.12,-1.34,0.24,1
0.33,-42.07,-105.15,1
0.06,-1.04,0.43,1
0.12,-1.16,0.43,1
0.21,-41.85,-105.96,1
0.06,-1.16,0.37,1
0.12,-1.16,0.43,1
0.29,-42.14,-105.80,1
0.00,-1.22,0.31,1
0.12,-1.16,0.43,1
0.20,-42.43,-105.82,1
0.24,-1.34,0.43,1
0.12,-1.16,0.43,1
0.15,-41.91,-105.57,1
0.12,-1.28,0.37,1
0.12,-1.16,0.43,1
0.12,-41.35,-105.13,1
0.00,-1.34,0.31,1
0.12,-1.16,0.43,1
0.54,-42.13,-105.96,1
0.12,-1.10,0.37,1
0.00,-1.22,0.43,1
0.59,-41.55,-105.51,1
-0.06,-1.34,0.18,1
0.00,-1.22,0.43,1
-0.43,-42.22,-105.60,1
-0.06,-1.40,0.24,1
0.00,-1.22,0.43,1
0.23,-42.18,-104.88,1
0.06,-1.28,0.37,1
0.00,-1.22,0.43,1
0.44,-41.94,-106.34,1
0.06,-1.34,0.37,1
0.00,-1.22,0.43,1
0.43,-41.91,-104.99,1
0.00,-1.28,0.43,1
0.00,-1.22,0.43,1
0.40,-42.00,-105.60,1
0.06,-1.28,0.18,1
0.00,-1.22,0.43,1
-0.07,-41.93,-105.24,1
-0.06,-1.28,0.37,1
0.00,-1.22,0.43,1
-0.10,-42.04,-105.70,1
-0.06,-1.16,0.31,1
0.00,-1.22,0.43,1
0.28,-42.00,-105.20,1
0.18,-1.59,0.31,1
0.00,-1.22,0.43,1
0.42,-41.74,-105.04,1
-0.06,-1.53,0.43,1
0.00,-1.22,0.43,1
0.05,-42.09,-105.30,1
-0.06,-1.16,0.31,1
0.00,-1.22,0.43,1
0.56,-42.24,-105.22,1
0.00,-1.46,0.49,1
0.00,-1.22,0.43,1
0.63,-41.92,-105.46,1
0.12,-1.40,0.31,1
0.00,-1.22,0.43,1
0.17,-41.21,-106.42,1
0.12,-1.28,0.37,1
0.00,-1.22,0.43,1
-0.17,-42.10,-105.52,1
0.24,-1.22,0.24,1
0.00,-1.22,0.43,1
-0.24,-42.30,-105.97,1
0.18,-1.40,0.31,1
0.00,-1.22,0.43,1
0.28,-41.92,-105.42,1
-0.12,-1.28,0.43,1
0.00,-1.22,0.43,1
0.21,-42.08,-104.94,1
0.06,-1.34,0.55,1
0.00,-1.22,0.43,1
-0.13,-42.02,-106.05,1
0.06,-1.34,0.31,1
0.00,-1.22,0.43,1
-0.26,-41.87,-106.45,1
0.12,-1.04,0.31,1
0.00,-1.22,0.43,1
-0.04,-42.54,-104.59,1
0.24,-1.34,0.43,1
0.00,-1.22,0.43,1
-0.10,-41.87,-104.90,1
0.06,-1.40,0.37,1
0.00,-1.22,0.43,1
-0.40,-42.57,-105.55,1
0.12,-1.40,0.37,1
0.00,-1.22,0.43,1
0.46,-42.00,-104.93,1
0.12,-1.22,0.24,1
0.00,-1.22,0.43,1
0.01,-42.02,-105.76,1
0.18,-1.34,0.31,1
0.00,-1.22,0.43,1
0.45,-42.54,-105.81,1
0.31,-1.59,0.31,1
0.00,-1.22,0.43,1
0.28,-42.18,-105.03,1
0.06,-1.46,0.49,1
0.00,-1.22,0.43,1
0.06,-42.33,-105.43,1
0.18,-1.46,0.37,1
0.00,-1.22,0.43,1
0.06,-42.02,-105.10,1
-0.06,-1.46,0.37,1
0.00,-1.22,0.43,1
0.12,-42.37,-105.97,1
0.00,-1.59,0.37,1
0.00,-1.22,0.43,1
0.60,-41.93,-105.25,1
0.06,-1.46,0.43,1
0.00,-1.22,0.43,1
0.37,-41.74,-105.44,1
0.12,-1.40,0.37,1
0.00,-1.22,0.43,1
0.11,-42.42,-105.65,1
0.06,-1.46,0.31,1
0.00,-1.22,0.43,1
0.92,-42.08,-105.58,1
0.18,-1.28,0.31,1
0.00,-1.22,0.43,1
0.18,-42.43,-105.09,1
0.06,-1.28,0.43,1
0.12,-1.28,0.37,1
0.79,-41.54,-105.38,1
0.06,-1.46,0.37,1
0.12,-1.28,0.37,1
0.59,-42.40,-105.46,1
-0.12,-1.28,0.31,1
0.12,-1.28,0.37,1
-0.09,-42.31,-105.20,1
0.06,-1.46,0.37,1
0.12,-1.28,0.37,1
0.98,-42.13,-105.29,1
0.12,-1.40,0.43,1
0.12,-1.28,0.37,1
0.33,-42.30,-105.46,1
0.00,-1.40,0.37,1
0.12,-1.28,0.37,1
0.43,-41.78,-105.18,1
0.06,-1.34,0.24,1
0.12,-1.28,0.37,1
0.55,-41.78,-105.42,1
0.00,-1.46,0.37,1
0.12,-1.28,0.37,1
0.54,-42.26,-103.77,1
0.06,-1.59,0.49,1
0.12,-1.28,0.37,1
-0.12,-42.10,-105.66,1
0.06,-1.46,0.43,1
0.12,-1.28,0.37,1
-0.11,-41.87,-105.60,1
-0.06,-1.34,0.31,1
0.12,-1.28,0.37,1
0.16,-41.56,-106.02,1
0.00,-1.53,0.31,1
0.12,-1.28,0.37,1
0.17,-41.93,-104.96,1
0.06,-1.40,0.31,1
0.18,-1.28,0.31,1
0.37,-41.99,-105.75,1
0.00,-1.46,0.31,1
0.18,-1.28,0.31,1
0.49,-41.86,-106.31,1
0.24,-1.65,0.37,1
0.18,-1.28,0.31,1
0.98,-42.05,-104.61,1
0.31,-1.53,0.31,1
0.18,-1.28,0.31,1
0.66,-42.49,-105.09,1
0.00,-1.65,0.37,1
0.18,-1.28,0.31,1
0.57,-42.04,-105.08,1
0.18,-1.34,0.31,1
0.18,-1.28,0.31,1
0.44,-42.38,-105.33,1
-0.12,-1.46,0.37,1
0.18,-1.28,0.31,1
0.05,-41.98,-104.41,1
0.18,-1.40,0.31,1
0.18,-1.28,0.31,1
0.26,-41.92,-104.88,1
0.12,-1.59,0.31,1
0.18,-1.28,0.31,1
0.54,-42.27,-105.07,1
0.18,-1.28,0.37,1
0.18,-1.28,0.31,1
-0.05,-42.48,-105.13,1
0.00,-1.34,0.24,1
0.18,-1.28,0.31,1
0.35,-41.85,-104.48,1
0.18,-1.40,0.31,1
0.18,-1.28,0.31,1
0.61,-42.18,-105.57,1
-0.06,-1.53,0.49,1
-0.24,-1.46,0.43,1
0.29,-42.00,-104.16,1
0.12,-1.59,0.37,1
-0.24,-1.46,0.43,1
0.22,-42.38,-104.06,1
0.12,-1.59,0.31,1
-0.24,-1.46,0.43,1
0.49,-41.99,-105.36,1
-0.06,-1.59,0.49,1
-0.24,-1.46,0.43,1
0.71,-41.66,-105.57,1
0.06,-1.59,0.43,1
-0.24,-1.46,0.43,1
0.51,-42.21,-104.86,1
0.12,-1.65,0.24,1
-0.24,-1.46,0.43,1
0.68,-42.07,-105.25,1
0.00,-1.46,0.49,1
0.06,-1.46,0.37,1
0.67,-42.33,-104.92,1
0.12,-1.59,0.43,1
0.06,-1.46,0.37,1
0.07,-41.72,-105.26,1
0.06,-1.65,0.43,1
0.06,-1.46,0.37,1
0.28,-41.35,-106.35,1
0.12,-1.65,0.49,1
0.06,-1.46,0.37,1
0.46,-42.65,-106.65,1
0.31,-1.46,0.37,1
0.06,-1.46,0.37,1
-0.35,-41.11,-105.31,1
-0.06,-1.46,0.24,1
0.06,-1.46,0.37,1
-0.12,-41.80,-105.66,1
0.00,-1.59,0.49,1
0.12,-1.46,0.43,1
-0.15,-42.38,-105.60,1
0.31,-1.53,0.49,1
0.12,-1.46,0.43,1
-0.62,-42.04,-105.00,1
0.24,-1.65,0.37,1
0.12,-1.46,0.43,1
0.42,-42.13,-104.88,1
0.06,-1.59,0.37,1
0.12,-1.46,0.43,1
0.38,-42.46,-105.70,1
-0.06,-1.28,0.31,1
0.12,-1.46,0.43,1
-0.49,-42.11,-105.94,1
0.06,-1.53,0.37,1
0.12,-1.46,0.43,1
0.06,-42.16,-105.90,1
0.12,-1.40,0.49,1
0.12,-1.46,0.43,1
0.02,-41.96,-104.97,1
0.18,-1.53,0.49,1
0.12,-1.46,0.43,1
-0.29,-42.36,-106.08,1
0.12,-1.77,0.43,1
0.12,-1.46,0.43,1
0.33,-42.22,-105.58,1
0.00,-1.71,0.43,1
0.12,-1.46,0.43,1
0.15,-42.14,-103.78,1
0.24,-1.34,0.37,1
0.12,-1.46,0.43,1
-0.18,-42.09,-104.52,1
0.06,-1.40,0.37,1
0.12,-1.46,0.43,1
-0.05,-42.27,-104.75,1
0.12,-1.46,0.37,1
0.12,-1.46,0.43,1
0.07,-41.91,-105.27,1
0.12,-1.40,0.18,1
0.12,-1.46,0.43,1
-0.06,-42.14,-106.40,1
-0.06,-1.53,0.43,1
0.12,-1.46,0.43,1
0.38,-42.10,-104.19,1
-0.06,-1.46,0.24,1
0.12,-1.46,0.43,1
0.46,-41.94,-105.02,1
0.18,-1.53,0.24,1
0.12,-1.46,0.43,1
0.09,-42.20,-104.30,1
0.12,-1.40,0.31,1
0.06,-1.59,0.43,1
-0.02,-42.04,-105.97,1
0.18,-1.46,0.43,1
0.06,-1.59,0.43,1
-0.21,-42.16,-105.24,1
0.24,-1.53,0.24,1
0.06,-1.59,0.43,1
0.43,-41.99,-104.49,1
0.18,-1.59,0.43,1
0.06,-1.59,0.43,1
0.63,-42.26,-105.80,1
0.24,-1.53,0.37,1
0.06,-1.59,0.43,1
0.26,-42.35,-105.14,1
0.18,-1.53,0.31,1
0.06,-1.59,0.43,1
-0.33,-42.42,-104.32,1
0.18,-1.59,0.49,1
0.18,-1.40,0.43,1
0.17,-41.66,-105.08,1
0.00,-1.34,0.37,1
0.18,-1.40,0.43,1
0.52,-41.97,-105.16,1
0.12,-1.40,0.37,1
0.18,-1.40,0.43,1
-0.51,-42.02,-105.57,1
0.06,-1.34,0.37,1
0.18,-1.40,0.43,1
-0.17,-41.89,-105.14,1
-0.12,-1.53,0.37,1
0.18,-1.40,0.43,1
-0.68,-42.30,-104.77,1
0.12,-1.34,0.55,1
0.18,-1.40,0.43,1
0.46,-41.86,-105.44,1
-0.06,-1.46,0.37,1
0.18,-1.53,0.31,1
0.52,-42.44,-103.30,1
0.31,-1.46,0.43,1
0.18,-1.53,0.31,1
0.32,-41.98,-106.62,1
0.06,-1.46,0.43,1
0.18,-1.53,0.31,1
-0.12,-41.87,-105.55,1
0.06,-1.40,0.43,1
0.18,-1.53,0.31,1
-0.10,-41.89,-105.36,1
0.12,-1.59,0.43,1
0.18,-1.53,0.31,1
0.23,-41.81,-106.63,1
0.06,-1.40,0.37,1
0.18,-1.53,0.31,1
0.09,-42.03,-105.47,1
-0.06,-1.34,0.31,1
0.12,-1.34,0.43,1
0.13,-42.48,-106.07,1
0.06,-1.34,0.18,1
0.12,-1.34,0.43,1
0.18,-41.88,-105.09,1
0.06,-1.34,0.31,1
0.12,-1.34,0.43,1
-0.29,-42.52,-105.80,1
0.12,-1.40,0.43,1
0.12,-1.34,0.43,1
0.40,-42.42,-105.10,1
0.06,-1.40,0.31,1
0.12,-1.34,0.43,1
-0.54,-42.58,-105.68,1
0.12,-1.46,0.43,1
0.12,-1.34,0.43,1
0.21,-41.92,-106.01,1
0.00,-1.40,0.31,1
0.00,-1.46,0.18,1
0.54,-41.87,-105.69,1
0.06,-1.53,0.31,1
